ugrhi,macro_land_use,measurement_points,ph,do,bod,tc,tn,tp,ts,turb,temp,wqi,classification
6,industrial,TIPI04900,7.1,0.9,40,480000,21.21,0.1,340,19,26.4,21,bad
6,industrial,TIPI04900,7.1,2.4,12,260000,4.95,0.49,228,135,19.3,28,bad
6,industrial,TIPI04900,6.8,0.1,38,1200000,14.9,1.62,250,42,19.7,14,very_bad
6,industrial,TIPI04900,7.0,0.21,38,370000,23.31,2.04,348,20,21.2,14,very_bad
6,industrial,TIPI04900,7.3,0.9,31,2833333,25.31,1.89,362,32,19.7,16,very_bad
6,industrial,TIPI04900,7.2,0.58,99,1316667,24.0,2.53,388,19,21.1,15,very_bad
6,industrial,TIPI04900,7.3,0.21,50,2000000,28.9,2.45,336,29,25.9,14,very_bad
6,industrial,TIPI04900,7.1,0.21,13,966667,10.16,0.63,182,34,23.9,22,bad
6,industrial,TIPI04900,7.2,0.31,34,400000,30.2,2.33,554,41,24.9,13,very_bad
6,industrial,TIPI04900,7.2,0.28,42,766667,37.4,2.84,402,57,24.4,13,very_bad
6,industrial,TIPI04900,7.1,0.21,28,733333,26.5,2.58,430,18,24.9,15,very_bad
6,industrial,TIPI04900,7.1,0.8,21,4000000,16.3,1.05,262,18,18.7,21,bad
6,industrial,TIPI04900,7.1,0.0,38,230000,29.05,3.0,334,8,27.0,13,very_bad
6,industrial,TIPI04900,6.8,0.0,16,1700000,12.03,0.62,232,25,24.0,20,bad
6,industrial,TIPI04900,6.9,0.0,33,800000,17.0,1.1,270,17,22.0,15,very_bad
6,industrial,TIPI04900,6.9,0.0,15,700000,17.73,0.49,407,60,25.0,19,very_bad
6,industrial,TIPI04900,6.9,0.0,44,2300000,18.69,1.5,334,30,26.0,14,very_bad
6,industrial,TIPI04900,7.0,0.0,66,110000,13.31,1.62,296,18,23.0,15,very_bad
6,industrial,TIPI04900,7.0,0.0,9,1100000,13.25,0.42,222,10,27.0,23,bad
6,industrial,TIPI04900,7.0,0.0,23,470000,11.5,0.9,288,2,28.0,19,very_bad
6,industrial,TIPI04900,7.0,0.1,18,700000,11.5,1.49,262,20,30.0,18,very_bad
6,industrial,TIPI04900,7.2,0.0,20,2700,22.21,2.71,456,55,21.5,21,bad
6,industrial,TIPI04900,7.2,0.0,25,590000,16.8,1.85,328,30,23.5,17,very_bad
6,industrial,TIPI04900,6.8,0.0,32,360000,20.6,1.72,348,53,21.9,14,very_bad
6,industrial,TIPI04900,7.3,0.7,13,120000,11.21,0.43,220,54,23.1,28,bad
6,industrial,TIPI04900,7.2,1.2,15,550000,8.82,0.71,186,39,23.4,28,bad
6,industrial,TIPI04900,7.1,0.5,42,870000,13.41,1.59,446,27,26.0,17,very_bad
6,industrial,TIPI04900,7.2,0.21,47,1000000,18.5,2.4,358,82,24.7,13,very_bad
6,industrial,TIPI04900,7.1,0.6,29,650000,18.82,0.445,276,37,24.2,20,bad
6,industrial,TIPI04900,6.8,1.36,24,3833333,15.61,1.31,304,28,24.8,21,bad
6,industrial,TIPI04900,7.2,0.6,21,933333,10.03,1.01,212,41,17.8,20,bad
6,industrial,TIPI04900,6.3,0.21,37,2166667,20.8,1.83,374,71,24.5,13,very_bad
6,industrial,TIPI04900,7.4,1.2,33,266667,19.4,1.81,316,32,23.6,17,very_bad
6,industrial,TIPI04900,7.1,0.85,21,900000,14.5,1.28,312,291,23.7,17,very_bad
6,industrial,TIPI04900,6.8,1.4,14,2166667,15.3,0.88,216,30,21.2,24,bad
6,industrial,TIPI04900,7.2,1.44,26,683333,26.2,2.01,316,19,24.4,20,bad
6,industrial,TIES04900,7.0,0.0,67,5000000,14.12,4.4,355,40,20.0,13,very_bad
6,industrial,TIES04900,6.9,0.0,23,8000000,15.11,0.45,252,24,27.0,19,very_bad
6,industrial,TIES04900,6.8,4.0,8,1300000,2.84,0.2,314,59,22.0,37,medium
6,industrial,TIES04900,7.1,0.0,41,1700000,15.51,1.44,456,30,27.0,14,very_bad
6,industrial,TIES04900,7.0,0.6,25,9000000,21.72,2.2,1030,19,26.0,17,very_bad
6,industrial,TIES04900,7.1,2.1,35,1700000,5.76,0.75,490,91,22.0,19,very_bad
6,industrial,TIES04900,7.1,0.0,34,500000,24.9,1.49,280,36,28.0,14,very_bad
6,industrial,TIES04900,7.0,0.1,42,3300000,13.94,1.47,240,14,26.0,16,very_bad
6,industrial,TIES04900,7.1,0.0,23,550000,15.53,1.08,300,26,24.5,19,very_bad
6,industrial,TIES04900,7.1,0.1,29,120000,17.0,3.57,316,28,26.4,16,very_bad
6,industrial,TIES04900,7.0,4.1,14,120000,13.89,0.63,834,120,23.6,30,bad
6,industrial,TIES04900,7.1,0.1,25,140000,13.91,1.17,256,15,26.8,18,very_bad
6,industrial,TIES04900,6.9,0.4,32,14000000,14.9,1.72,334,24,25.4,15,very_bad
6,industrial,TIES04900,7.1,0.4,14,760000,8.78,0.35,172,17,23.8,26,bad
6,industrial,TIES04900,7.2,0.07,26,1700000,9.49,0.6,194,34,24.2,19,very_bad
6,industrial,TIES04900,7.1,0.3,13,3900000,6.05,0.33,202,33,25.6,24,bad
6,industrial,TIES04900,7.1,3.7,53,780000,9.0,1.43,604,292,24.2,18,very_bad
6,industrial,TIES04900,7.3,1.29,19,1050000,7.56,0.52,282,46,24.6,24,bad
6,industrial,TIES04900,7.0,1.18,20,2666667,8.24,0.75,204,77,25.0,22,bad
6,industrial,TIES04900,7.1,0.21,71,4000000,28.6,2.6,448,65,27.1,13,very_bad
6,industrial,TIES04900,7.1,0.48,31,3500000,23.3,1.03,284,16,25.0,16,very_bad
6,industrial,TIES04900,7.1,0.95,33,2333333,11.3,1.08,262,79,25.5,17,very_bad
6,industrial,TIES04900,7.2,0.39,25,4166667,10.5,0.81,216,23,22.7,20,bad
6,industrial,TIES04900,6.9,0.53,15,2666667,8.92,0.71,170,32,23.0,23,bad
6,industrial,TIES04900,7.0,0.0,55,3000000,18.03,2.0,245,24,23.0,14,very_bad
6,industrial,TIES04900,6.5,0.0,23,8000000,6.5,1.38,220,32,24.0,17,very_bad
6,industrial,TIES04900,6.9,0.0,14,1300000,1.63,0.5,211,3,24.0,24,bad
6,industrial,TIES04900,7.0,0.0,39,23000000,11.2,0.6,283,21,27.0,16,very_bad
6,industrial,TIES04900,7.0,0.0,27,9000000,8.81,0.74,221,10,26.0,19,very_bad
6,industrial,TIES04900,6.8,1.2,24,3000000,5.61,0.94,646,60,26.0,20,bad
6,industrial,TIES04900,7.0,0.0,19,3000000,7.89,0.45,256,3,23.0,21,bad
6,industrial,TIES04900,7.0,0.0,22,3000000,7.86,0.84,246,66,25.0,18,very_bad
6,industrial,TIES04900,7.2,0.1,20,2400000,13.24,0.92,268,12,28.0,20,bad
6,industrial,TIES04900,7.1,0.0,29,180000,9.48,1.8,274,8,23.0,17,very_bad
6,industrial,TIES04900,7.1,0.07,20,180000,8.82,0.91,276,33,26.9,19,very_bad
6,industrial,TIES04900,7.0,0.0,28,200000,12.27,1.15,312,24,25.4,16,very_bad
6,industrial,TIES04900,7.1,0.0,31,520000,16.31,1.6,294,11,28.4,16,very_bad
6,industrial,TIES04900,7.2,0.17,22,25000000,13.21,1.05,290,4,24.6,20,bad
6,industrial,TIES04900,7.0,0.3,45,530000,17.41,1.22,254,55,25.2,16,very_bad
6,industrial,TIES04900,7.2,0.3,11,2500000,5.71,0.33,412,67,24.4,25,bad
6,industrial,TIES04900,7.1,0.7,46,900000,14.11,0.82,274,4,24.7,19,very_bad
6,industrial,TIES04900,7.1,0.45,50,3833333,21.0,1.85,448,32,27.0,15,very_bad
6,industrial,TIES04900,7.2,0.21,16,1483333,6.45,0.48,168,67,23.2,21,bad
6,industrial,TIES04900,7.1,0.41,34,2500000,18.4,1.71,314,25,27.1,16,very_bad
6,industrial,TIES04900,7.1,0.26,18,2500000,12.4,1.3,340,23,26.1,19,very_bad
6,industrial,TIES04900,7.2,1.09,15,2000000,8.42,0.67,154,28,25.0,26,bad
6,industrial,TIES04900,7.1,0.0,44,3000000,17.12,1.8,274,21,22.0,14,very_bad
6,industrial,TIES04900,6.6,0.0,98,3000000,19.07,1.96,342,28,21.0,14,very_bad
6,industrial,TIES04900,6.9,0.0,72,23000000,14.21,1.9,342,15,24.0,14,very_bad
6,industrial,TIES04900,7.1,0.0,49,5000000,13.38,2.0,304,35,20.0,14,very_bad
6,industrial,TIES04900,7.0,0.1,6,1300000,27.22,1.8,386,74,20.0,18,very_bad
6,industrial,TIES04900,7.0,0.0,39,800000,17.41,2.63,338,16,20.0,14,very_bad
6,industrial,TIES04900,7.1,0.0,54,2200000,23.32,2.63,332,23,25.0,14,very_bad
6,industrial,TIES04900,6.9,0.1,48,22000000,21.81,2.56,356,10,24.0,15,very_bad
6,industrial,TIES04900,7.0,0.0,67,90000,25.34,3.45,425,40,21.5,15,very_bad
6,industrial,TIES04900,7.1,0.5,50,160000,19.47,2.0,406,29,21.0,16,very_bad
6,industrial,TIES04900,7.0,0.2,42,2800000,14.62,1.56,262,17,17.8,16,very_bad
6,industrial,TIES04900,7.1,0.0,33,1500000,19.6,2.24,344,12,24.0,15,very_bad
6,industrial,TIES04900,7.1,0.5,43,1700000,10.7,1.0,268,58,20.2,17,very_bad
6,industrial,TIES04900,6.9,0.3,16,1400000,26.91,2.34,358,31,21.4,19,very_bad
6,industrial,TIES04900,7.1,0.07,51,2100000,21.31,1.42,340,27,24.1,15,very_bad
6,industrial,TIES04900,7.0,0.21,46,740000,11.21,1.1,218,36,19.9,16,very_bad
6,industrial,TIES04900,7.0,0.21,36,3200000,19.0,1.61,342,57,19.9,14,very_bad
6,industrial,TIES04900,7.1,0.3,29,4666667,23.41,1.93,358,25,20.9,16,very_bad
6,industrial,TIES04900,6.9,0.07,60,1566667,27.6,3.07,548,50,22.4,12,very_bad
6,industrial,TIES04900,7.1,0.07,98,3166667,24.8,1.82,364,44,21.5,13,very_bad
6,industrial,TIES04900,7.1,0.21,70,4000000,30.1,2.92,466,24,23.1,13,very_bad
6,industrial,TIES04900,7.1,0.24,59,2666667,26.5,2.56,388,34,24.0,14,very_bad
6,industrial,TIES04900,7.3,0.69,32,2500000,21.6,1.98,368,28,22.4,16,very_bad
6,industrial,TIES04900,7.1,0.33,46,4000000,27.4,2.76,400,31,24.8,14,very_bad
6,industrial,TIES04900,7.0,1.29,34,3333333,22.0,1.81,346,34,22.3,17,very_bad
6,industrial,TIES04900,6.9,0.0,73,1400000,20.08,3.5,596,35,14.0,12,very_bad
6,industrial,TIES04900,7.0,0.0,90,3000000,19.05,2.2,554,27,18.0,13,very_bad
6,industrial,TIES04900,7.2,0.0,51,1100000,16.08,1.75,330,15,20.0,14,very_bad
6,industrial,TIES04900,7.2,0.0,136,3000000,36.23,4.05,1640,30,20.0,12,very_bad
6,industrial,TIES04900,7.0,0.0,70,5000000,17.61,1.21,350,29,20.0,15,very_bad
6,industrial,TIES04900,7.1,0.0,89,3000000,19.83,1.89,414,14,18.0,14,very_bad
6,industrial,TIES04900,6.8,0.0,151,1300000,33.71,4.61,480,55,21.0,12,very_bad
6,industrial,TIES04900,6.8,0.1,42,130000,23.03,2.34,306,32,18.0,15,very_bad
6,industrial,TIES04900,7.1,0.0,45,220000,21.99,1.96,5,16,18.0,16,very_bad
6,industrial,TIES04900,6.8,0.0,58,340000,24.39,2.32,360,23,20.9,13,very_bad
6,industrial,TIES04900,7.1,0.3,41,1900000,19.77,0.87,364,59,15.6,16,very_bad
6,industrial,TIES04900,7.1,0.0,52,960000,26.83,2.11,386,23,17.0,13,very_bad
6,industrial,TIES04900,7.1,1.2,75,490000,7.69,1.36,1144,331,17.0,14,very_bad
6,industrial,TIES04900,7.0,0.4,56,780000,32.51,2.96,462,48,21.2,15,very_bad
6,industrial,TIES04900,7.1,0.21,62,2000000,24.11,1.01,398,28,19.2,16,very_bad
6,industrial,TIES04900,7.0,0.3,54,800000,20.0,2.47,310,20,20.5,15,very_bad
6,industrial,TIES04900,7.1,0.21,57,1200000,29.41,0.307,596,40,20.1,15,very_bad
6,industrial,TIES04900,7.2,0.3,16,1216667,9.39,0.421,214,37,17.3,22,bad
6,industrial,TIES04900,7.1,0.76,51,1533333,21.7,2.13,380,24,22.5,16,very_bad
6,industrial,TIES04900,7.1,0.44,83,3000000,29.8,2.54,394,48,19.8,14,very_bad
6,industrial,TIES04900,7.1,0.21,86,3500000,35.9,3.46,462,34,20.3,12,very_bad
6,industrial,TIES04900,7.0,1.25,65,2500000,38.7,2.83,368,43,20.4,15,very_bad
6,industrial,TIES04900,7.1,0.85,46,2833333,28.3,3.11,388,47,20.1,14,very_bad
6,industrial,TIES04900,7.5,0.72,55,3833333,34.7,3.05,400,34,17.7,14,very_bad
6,industrial,TIES04900,7.1,1.16,34,3833333,18.9,1.4,804,18,18.8,17,very_bad
6,industrial,TIES04900,7.2,0.0,78,23000000,32.04,6.0,446,23,17.0,12,very_bad
6,industrial,TIES04900,6.7,0.0,250,3000000,22.03,2.41,1490,15,20.0,13,very_bad
6,industrial,TIES04900,6.9,0.0,58,1100000,34.66,1.7,296,28,19.0,13,very_bad
6,industrial,TIES04900,6.5,0.0,92,8000000,2.17,0.5,502,15,24.0,17,very_bad
6,industrial,TIES04900,7.2,0.0,63,800000,32.51,1.68,1010,73,20.0,12,very_bad
6,industrial,TIES04900,7.2,0.0,31,2300000,16.01,2.03,321,9,16.0,15,very_bad
6,industrial,TIES04900,7.1,0.0,74,4400000,20.44,2.47,392,32,20.0,14,very_bad
6,industrial,TIES04900,7.2,0.1,45,2800000,19.9,2.29,376,45,21.0,15,very_bad
6,industrial,TIES04900,7.0,0.4,45,280000,21.11,1.71,370,42,19.0,16,very_bad
6,industrial,TIES04900,6.9,0.07,45,140000,25.01,3.01,344,4,23.5,15,very_bad
6,industrial,TIES04900,7.2,0.1,27,4300000,12.6,1.48,270,33,18.6,18,very_bad
6,industrial,TIES04900,7.0,0.0,97,1100000,30.2,3.81,804,11,24.9,14,very_bad
6,industrial,TIES04900,6.9,0.9,98,900000,33.21,2.79,388,29,24.8,17,very_bad
6,industrial,TIES04900,7.1,2.5,8,100000,4.7,0.22,188,78,19.2,36,bad
6,industrial,TIES04900,6.7,0.5,62,2700000,18.7,1.84,316,69,19.4,14,very_bad
6,industrial,TIES04900,7.1,0.4,62,4333333,33.7,2.82,382,26,23.1,14,very_bad
6,industrial,TIES04900,7.2,0.21,34,2833333,18.4,1.43,368,43,25.7,14,very_bad
6,industrial,TIES04900,7.2,0.34,39,4166667,32.5,2.73,424,35,24.4,13,very_bad
6,industrial,TIES04900,7.2,0.22,47,1733333,34.5,3.39,394,34,25.3,13,very_bad
6,industrial,TIES04900,7.0,0.21,57,2833333,28.6,2.92,452,22,25.1,13,very_bad
6,industrial,TIES04900,7.1,0.64,37,4166667,19.4,1.39,360,28,18.7,16,very_bad
6,industrial,TIES04900,7.1,0.0,62,8000000,31.05,3.3,372,16,27.0,13,very_bad
6,industrial,TIES04900,6.0,0.0,26,8000000,12.3,1.25,254,25,24.0,16,very_bad
6,industrial,TIES04900,6.8,0.0,92,5000000,22.56,1.9,306,21,22.0,14,very_bad
6,industrial,TIES04900,7.0,2.2,54,8000000,32.83,2.2,776,35,25.0,17,very_bad
6,industrial,TIES04900,7.2,0.0,56,8000000,22.41,2.6,366,35,25.0,13,very_bad
6,industrial,TIES04900,7.0,0.0,108,5000000,18.01,2.07,348,18,22.0,14,very_bad
6,industrial,TIES04900,7.1,0.0,25,1300000,8.32,0.94,268,14,28.0,19,very_bad
6,industrial,TIES04900,7.1,0.0,47,2800000,15.0,1.07,310,6,27.0,16,very_bad
6,industrial,TIES04900,7.0,0.1,29,1300000,15.03,0.97,316,29,27.0,18,very_bad
6,industrial,TIES04900,7.1,0.2,44,67000,22.64,3.55,478,45,21.0,15,very_bad
6,industrial,TIES04900,7.2,46.0,9,170000,14.23,3.04,553,95,22.0,20,bad
6,industrial,TIES04900,7.1,0.0,40,1200000,14.7,1.66,350,47,22.7,15,very_bad
6,industrial,TIES04900,6.6,0.0,48,420000,20.3,1.76,306,72,21.6,14,very_bad
6,industrial,TIES04900,7.1,0.5,18,520000,11.71,0.32,272,36,24.0,24,bad
6,industrial,TIES04900,7.1,0.9,24,1150000,9.14,0.95,248,81,22.9,20,bad
6,industrial,TIES04900,7.1,0.7,21,350000,1.78,0.74,198,83,24.0,22,bad
6,industrial,TIES04900,7.1,0.07,51,1000000,13.1,1.48,240,30,27.9,15,very_bad
6,industrial,TIES04900,7.1,1.0,42,330000,18.99,0.407,292,39,25.4,19,very_bad
6,industrial,TIES04900,6.9,0.88,34,6166667,15.91,1.32,328,24,25.9,17,very_bad
6,industrial,TIES04900,7.1,0.21,29,283333,12.3,0.94,254,29,20.6,18,very_bad
6,industrial,TIES04900,6.9,0.21,38,3500000,15.6,1.41,310,59,24.1,14,very_bad
6,industrial,TIES04900,7.0,0.63,29,3833333,10.9,0.75,230,39,23.7,20,bad
6,industrial,TIES04900,7.2,1.64,14,2333333,21.3,2.16,348,56,23.7,22,bad
6,industrial,TIES04900,7.2,0.81,25,2166667,9.63,1.09,264,73,23.5,19,very_bad
6,industrial,TIES04900,7.0,1.31,21,3500000,16.8,1.02,236,23,21.4,22,bad
6,industrial,TIES04900,7.0,0.57,44,2666667,30.8,2.45,364,24,24.4,15,very_bad
6,industrial,TIET04200,6.9,0.0,32,2200000,18.52,3.4,298,18,20.0,13,very_bad
6,industrial,TIET04200,7.0,0.0,31,5000000,36.55,0.93,84,25,27.0,15,very_bad
6,industrial,TIET04200,7.0,0.0,13,500000,3.44,0.46,500,57,18.0,20,bad
6,industrial,TIET04200,7.2,0.0,38,13000000,21.27,1.35,431,30,28.0,14,very_bad
6,industrial,TIET04200,6.9,0.0,11,3000000,6.82,0.51,392,24,27.0,22,bad
6,industrial,TIET04200,6.9,0.0,21,3000000,8.75,1.35,360,10,28.0,18,very_bad
6,industrial,TIET04200,6.7,0.0,24,3000000,7.39,0.97,403,32,25.0,18,very_bad
6,industrial,TIET04200,7.1,0.4,18,790000,8.91,0.67,345,19,24.0,20,bad
6,industrial,TIET04200,7.1,0.0,47,2900000,13.11,1.08,372,20,25.0,15,very_bad
6,industrial,TIET04200,7.1,0.0,49,450000,23.61,3.25,414,17,23.5,14,very_bad
6,industrial,TIET04200,7.2,0.6,29,270000,10.52,0.09,357,60,21.2,22,bad
6,industrial,TIET04200,7.2,0.0,40,1700000,18.21,1.68,376,6,26.7,15,very_bad
6,industrial,TIET04200,7.1,0.2,27,2200000,12.18,0.82,282,27,23.2,19,very_bad
6,industrial,TIET04200,7.1,0.07,24,1600000,10.03,0.41,268,27,25.6,20,bad
6,industrial,TIET04200,7.2,0.5,23,1900000,8.28,0.86,284,118,23.9,17,very_bad
6,industrial,TIET04200,7.0,1.3,11,2500000,5.36,0.33,264,33,26.0,28,bad
6,industrial,TIET04200,7.1,0.6,50,410000,6.84,0.66,308,67,24.2,18,very_bad
6,industrial,TIET04200,7.4,1.03,19,3166667,8.46,0.53,242,82,24.6,23,bad
6,industrial,TIET04200,7.1,1.34,14,2166667,6.12,0.43,220,140,23.8,23,bad
6,industrial,TIET04200,7.3,0.66,30,1666667,10.5,1.07,284,23,25.3,19,very_bad
6,industrial,TIET04200,7.1,0.88,27,3833333,18.9,0.87,280,14,25.2,20,bad
6,industrial,TIET04200,7.3,1.51,19,2666667,9.11,0.56,286,105,24.7,21,bad
6,industrial,TIET04200,7.3,1.06,37,2333333,9.03,0.73,228,38,22.5,19,very_bad
6,industrial,TIET04200,7.0,0.6,22,3833333,9.47,1.1,474,125,25.8,16,very_bad
6,industrial,TIET04200,6.5,0.0,41,2300000,9.63,3.4,297,30,22.0,14,very_bad
6,industrial,TIET04200,6.7,0.0,26,8000000,6.76,1.5,294,16,21.0,17,very_bad
6,industrial,TIET04200,7.1,0.0,9,1700000,16.03,0.44,231,3,23.0,23,bad
6,industrial,TIET04200,7.0,0.0,38,13000000,9.2,0.7,376,12,26.0,16,very_bad
6,industrial,TIET04200,6.2,0.0,52,2300000,7.51,0.98,492,45,21.0,14,very_bad
6,industrial,TIET04200,6.4,0.0,6,2400000,8.91,1.5,252,30,27.0,20,bad
6,industrial,TIET04200,6.9,0.0,28,5000000,12.82,1.46,358,17,23.0,16,very_bad
6,industrial,TIET04200,7.1,0.0,35,300000,15.27,1.35,380,9,26.0,15,very_bad
6,industrial,TIET04200,7.1,0.1,40,400000,9.19,1.43,492,50,26.0,14,very_bad
6,industrial,TIET04200,7.2,0.0,34,230000,27.83,0.79,400,22,21.0,15,very_bad
6,industrial,TIET04200,7.0,0.0,18,190000,12.39,2.02,816,67,22.3,16,very_bad
6,industrial,TIET04200,7.0,0.18,32,1900000,13.91,1.32,306,15,25.2,16,very_bad
6,industrial,TIET04200,7.1,0.0,56,4600000,17.29,1.59,354,19,28.6,15,very_bad
6,industrial,TIET04200,7.1,0.07,37,2300000,12.62,0.89,308,20,24.3,16,very_bad
6,industrial,TIET04200,7.2,0.21,45,2400000,16.21,1.03,284,30,24.7,17,very_bad
6,industrial,TIET04200,7.1,0.8,39,2100000,11.31,0.93,268,7,24.3,19,very_bad
6,industrial,TIET04200,7.1,0.76,78,3500000,19.0,1.56,350,19,25.0,16,very_bad
6,industrial,TIET04200,7.1,0.64,10,466667,6.71,0.45,178,86,22.9,24,bad
6,industrial,TIET04200,7.1,0.34,27,2666667,12.9,0.94,308,66,25.1,18,very_bad
6,industrial,TIET04200,7.3,0.21,22,4500000,12.0,1.0,254,28,25.5,19,very_bad
6,industrial,TIET04200,6.8,8.11,16,1833333,9.76,0.63,258,44,23.4,36,bad
6,industrial,TIET04200,7.2,0.0,58,8000000,15.8,2.55,264,20,22.0,14,very_bad
6,industrial,TIET04200,6.9,0.0,123,13000000,11.07,0.871,374,8,20.0,16,very_bad
6,industrial,TIET04200,6.9,0.0,57,8000000,17.11,3.15,315,21,20.0,13,very_bad
6,industrial,TIET04200,7.1,0.0,73,8000000,19.22,2.8,449,25,21.0,14,very_bad
6,industrial,TIET04200,7.0,0.0,214,1100000,14.3,2.1,356,27,20.0,12,very_bad
6,industrial,TIET04200,7.1,0.0,123,16000000,25.44,2.5,414,30,18.0,13,very_bad
6,industrial,TIET04200,6.7,0.0,61,1700000,20.8,3.13,438,12,22.0,13,very_bad
6,industrial,TIET04200,7.1,0.0,42,30000,16.82,1.58,334,38,20.0,16,very_bad
6,industrial,TIET04200,7.1,0.1,94,3200000,15.37,3.4,410,10,23.0,15,very_bad
6,industrial,TIET04200,7.1,0.0,61,37000,23.73,2.51,394,78,20.0,15,very_bad
6,industrial,TIET04200,7.3,0.0,58,240000,18.83,1.92,430,20,21.5,14,very_bad
6,industrial,TIET04200,7.2,0.1,43,3800000,22.44,1.27,468,43,23.1,15,very_bad
6,industrial,TIET04200,7.1,0.1,60,2100000,18.8,1.53,338,7,19.8,16,very_bad
6,industrial,TIET04200,7.1,0.07,57,2300000,18.7,1.18,320,28,22.9,16,very_bad
6,industrial,TIET04200,6.8,0.21,37,610000,23.81,1.28,278,40,19.8,16,very_bad
6,industrial,TIET04200,7.1,0.21,57,2500000,21.61,1.52,224,26,22.3,16,very_bad
6,industrial,TIET04200,7.2,2.6,35,2200000,9.19,0.73,252,26,19.7,23,bad
6,industrial,TIET04200,7.1,0.3,35,2800000,14.0,1.29,344,48,19.5,15,very_bad
6,industrial,TIET04200,7.2,0.3,25,3666667,21.91,1.71,380,26,21.0,17,very_bad
6,industrial,TIET04200,7.0,0.88,60,2833333,23.0,2.56,408,42,22.0,15,very_bad
6,industrial,TIET04200,7.2,0.07,94,4333333,24.7,1.98,402,35,22.7,13,very_bad
6,industrial,TIET04200,7.3,0.21,79,6500000,27.7,3.6,460,26,21.7,13,very_bad
6,industrial,TIET04200,7.0,0.41,72,4666667,24.9,3.09,420,41,22.2,14,very_bad
6,industrial,TIET04200,7.3,0.59,72,4166667,33.9,2.94,416,97,21.7,13,very_bad
6,industrial,TIET04200,7.2,0.42,56,5166667,26.0,2.67,394,28,23.4,14,very_bad
6,industrial,TIET04200,7.2,1.12,29,4000000,18.16,1.59,322,26,21.7,19,very_bad
6,industrial,TIET04200,6.9,0.0,96,5000000,21.04,7.0,620,30,15.0,12,very_bad
6,industrial,TIET04200,6.8,0.0,36,11000000,15.81,1.06,402,60,15.0,14,very_bad
6,industrial,TIET04200,6.7,0.0,80,8000000,19.03,1.9,324,20,14.0,14,very_bad
6,industrial,TIET04200,6.9,0.0,84,5000000,16.35,1.3,321,20,20.0,15,very_bad
6,industrial,TIET04200,7.3,0.0,150,2300000,19.82,3.5,800,32,20.0,12,very_bad
6,industrial,TIET04200,7.3,0.0,107,5000000,21.91,2.07,402,21,19.0,14,very_bad
6,industrial,TIET04200,7.1,0.0,90,8000000,21.76,3.3,478,13,20.0,13,very_bad
6,industrial,TIET04200,7.2,0.1,135,3900000,32.95,3.31,488,12,19.0,14,very_bad
6,industrial,TIET04200,7.1,0.0,51,150000,21.71,2.83,500,28,20.0,14,very_bad
6,industrial,TIET04200,7.1,0.07,33,120000,12.03,1.06,374,55,18.0,15,very_bad
6,industrial,TIET04200,7.1,0.1,380,1800000,44.31,8.16,1200,1180,18.8,11,very_bad
6,industrial,TIET04200,7.1,0.2,50,1500000,30.41,1.99,364,9,20.1,16,very_bad
6,industrial,TIET04200,7.1,0.1,28,3900000,8.44,0.86,376,15,17.0,18,very_bad
6,industrial,TIET04200,7.0,0.07,71,1100000,32.32,2.57,448,44,19.8,14,very_bad
6,industrial,TIET04200,7.2,0.21,112,1400000,21.11,1.37,402,33,19.3,16,very_bad
6,industrial,TIET04200,7.2,0.4,65,1900000,17.8,1.93,306,25,19.8,15,very_bad
6,industrial,TIET04200,7.2,0.21,73,1900000,24.61,2.44,326,48,22.0,14,very_bad
6,industrial,TIET04200,7.2,0.4,25,2666667,13.21,0.583,298,33,17.6,20,bad
6,industrial,TIET04200,7.2,0.79,68,3000000,22.3,2.05,416,46,20.1,15,very_bad
6,industrial,TIET04200,7.2,0.07,88,4500000,27.5,2.55,416,35,21.4,13,very_bad
6,industrial,TIET04200,7.2,0.21,83,4166667,33.3,3.82,642,30,20.1,12,very_bad
6,industrial,TIET04200,6.8,0.69,62,4500000,22.8,2.87,424,36,19.3,14,very_bad
6,industrial,TIET04200,7.4,0.64,65,4833333,30.2,2.94,600,33,16.5,14,very_bad
6,industrial,TIET04200,7.0,1.9,29,4833333,16.1,1.45,324,15,18.4,21,bad
6,industrial,TIET04200,7.0,0.0,68,2300000,32.02,3.35,358,25,17.0,12,very_bad
6,industrial,TIET04200,6.9,0.0,195,3000000,29.06,9.65,478,20,21.0,12,very_bad
6,industrial,TIET04200,6.9,0.0,79,3000000,30.03,1.4,334,32,20.0,14,very_bad
6,industrial,TIET04200,7.3,0.0,52,3500000,16.5,1.6,400,15,24.0,14,very_bad
6,industrial,TIET04200,7.0,0.0,105,5000000,36.26,2.7,448,50,22.0,12,very_bad
6,industrial,TIET04200,7.2,0.0,177,5000000,22.92,3.53,650,15,20.0,13,very_bad
6,industrial,TIET04200,7.2,0.0,60,3000000,16.91,1.92,438,40,22.0,13,very_bad
6,industrial,TIET04200,7.1,0.0,98,18000000,27.6,3.69,484,19,24.0,13,very_bad
6,industrial,TIET04200,7.2,0.1,64,1800000,20.64,2.81,574,14,19.0,14,very_bad
6,industrial,TIET04200,7.0,0.3,51,66000,21.02,1.42,504,50,18.0,16,very_bad
6,industrial,TIET04200,6.9,0.2,77,220000,22.75,2.54,408,4,24.6,16,very_bad
6,industrial,TIET04200,7.1,0.4,34,1400000,12.9,1.15,408,98,18.4,15,very_bad
6,industrial,TIET04200,7.2,0.0,46,550000,16.7,1.23,336,43,19.0,15,very_bad
